LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Mangarrayi,Double-marking,Merlan 1982,http://wals.info/valuesets/25A-myi,http://wals.info/languoid/lect/wals_code_myi,http://wals.info/feature/25A,http://wals.info/refdb/record/Merlan-1982
Maori,Dependent-marking,Bauer 1993,http://wals.info/valuesets/25A-mao,http://wals.info/languoid/lect/wals_code_mao,http://wals.info/feature/25A,http://wals.info/refdb/record/Bauer-1993
Mapudungun,Inconsistent or other,Smeets 1989,http://wals.info/valuesets/25A-map,http://wals.info/languoid/lect/wals_code_map,http://wals.info/feature/25A,http://wals.info/refdb/record/Smeets-1989
Maricopa,Inconsistent or other,Gordon 1986,http://wals.info/valuesets/25A-mar,http://wals.info/languoid/lect/wals_code_mar,http://wals.info/feature/25A,http://wals.info/refdb/record/Gordon-1986
Marrithiyel,Head-marking,Green 1981;Green 1989,http://wals.info/valuesets/25A-mrh,http://wals.info/languoid/lect/wals_code_mrh,http://wals.info/feature/25A,http://wals.info/refdb/record/Green-1981;http://wals.info/refdb/record/Green-1989
Martuthunira,Dependent-marking,Dench 1995,http://wals.info/valuesets/25A-mrt,http://wals.info/languoid/lect/wals_code_mrt,http://wals.info/feature/25A,http://wals.info/refdb/record/Dench-1995
Maung,Inconsistent or other,Capell and Hinch 1970,http://wals.info/valuesets/25A-mau,http://wals.info/languoid/lect/wals_code_mau,http://wals.info/feature/25A,http://wals.info/refdb/record/Capell-and-Hinch-1970
Maybrat,Inconsistent or other,Dol 1999,http://wals.info/valuesets/25A-may,http://wals.info/languoid/lect/wals_code_may,http://wals.info/feature/25A,http://wals.info/refdb/record/Dol-1999
Meithei,Dependent-marking,Chelliah 1997,http://wals.info/valuesets/25A-mei,http://wals.info/languoid/lect/wals_code_mei,http://wals.info/feature/25A,http://wals.info/refdb/record/Chelliah-1997
Miskito,Inconsistent or other,Thaeler and Thaeler n.d.,http://wals.info/valuesets/25A-mis,http://wals.info/languoid/lect/wals_code_mis,http://wals.info/feature/25A,http://wals.info/refdb/record/Thaeler-and-Thaeler-nd
